A2_District	gender resp	age	Head_Household	educ	HH women	HH girls	HH men	HH boys	girls_school	boys_school	marital	residency	income	employment	income_source	A15 CFW	A15 Unconditional cash transfer	A15 Water supply	A15 Training	A15 Hygiene education	A15  Improved sanitation	A15 Agricultural support	A15 GBV support	disabled	disabled_HH	received_cash	persone_sick	B1_own_land	B1_AcresOwned	B3 Maize	B3 Beans	B3 Tomatoes	B3 other	B4 Maize_seeds	B4 Beans_seeds	B4 tomatoes_seeds	B4 other_seeds	B5 Maize_source	B5 Beans_Source	B5 tomatoes_source	B5 Other_source	B7 MaizeAcres	B7 Acres Beans	B7 Acres Tomatoes	B7 Acres Other	B8 MaizeEnough	B8 BeansEnough	B8 tomatoEnough	B8 OtherEnough	B9 Maize_fert	B9 Beans_fert	B9 Tom_fert	B9 other_fert	B15 Maize_fert_AVSI	B15 Bean_fert_AVSI	B15 tomatoes_fert_AVSI	B15 Other_fert_AVSI	B19 Modern agricultural practices	B19 Harvesting and post-harvesting handling	B19 Use of agricultural inputs	B19 Fertilizer application	B19 Soil erosion control	B19 Pest management	B19 Other training	B20_AVSI_equip	Equipment received	B25_FishFarm	C1_AVSI_CFW	D1_received_CT	E1_MainsourceWaterDry	E1_MainsourceWaterRainy	E3_Time_Water_Rainy	E4_Time_Water_Dry	E5_liters_per_day	E6_Boreholes_village	dry jan	dry feb	dry mar	dry apr	dry may	dry jun	dry jul	dry aug	dry sep	dry oct	dry nov	dry dec	E7_Water_treatment_kits	E9_sanitation	E10_people_per_toil	E11_latrines_proj	E12_Women_men_sep	E13_School_toil	E14_Toil_solar	latrines_OK	E15 Before preparing meals	E15 Before serving food	E15 Before eating	E15 Before feeding a baby	E15 After cleaning the baby of the feaces	E15 After using the toilet	E15 After handling garbage	E15 After playing with children	E16_Handwahs_why	E17_wash_with_what	E18_used_toil_lasttime	E19_covidTraning	E20 Jerry can	E20 Soap	E20 towel	E20 Underwear	E20 Nail cutter/clipper	E20 Comb	E21_heard_radio_Hygmess	E22_WasteManagement	feedback_text	category	A3_Village	girls_school_%	boys_school_%	gender HHH	age HHH	HH Total	income_per_member
Kismayo	Male	55	Yes	No education	1	3	1	5	0	0	Married	Host Community	100	Unemployed	Land cultivation	No	No	No	No	No	No	Yes	No	No	No	No	No	Yes	49.421076299999996	Yes	Yes	Yes	Saseme	Improved	Improved	Improved	Improved	Received from AVSI	Received from AVSI	Received from AVSI	Received from AVSI	5.0	5.0	5.0	5.0	Yes	Yes	Yes	Yes	Received from AVSI	Received from AVSI	Received from AVSI	Received from AVSI	1	1	1	1	No	No	No	No	No	No	No	Yes	"1. Fork
2. Shovel 
3. Ax
4. Hoe"	No	No	No	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	Rainwater collection	10	30	100	0	Yes	No	No	No	No	No	No	No	No	No	No	No	No	Bush (in the open place)	15	No	No	No	No	No	Yes	No	Yes	No	No	Yes	No	No	To be healthy	With water and sand	No	No	No	No	No	No	No	No	No	No	0	Tools and fertilizer beneficiary	Towfiq	0.0	0.0	Male	55	10	10.0
Kismayo	Male	50	Yes	No education	1	3	2	5	0	0	Married	Host Community	50	Unemployed	Land cultivation	No	No	No	No	No	No	Yes	No	No	No	No	No	Yes	3.0	Yes	Yes	No	0	Improved	Improved	0	0	Received from AVSI	Received from AVSI	0	0	2.0	1.0	0.0	0.0	No	No	0	0	Received from AVSI	Received from AVSI	0	0	1	1	0	0	No	No	No	No	No	No	No	Yes	received equipment like spade, panga, jembe, axe and sacks	No	No	No	Unprotected dug well	Unprotected dug well	80	120	120	0	No	Yes	Yes	No	No	No	No	No	Yes	Yes	No	No	No	Pit latrine	9	No	No	No	No	No	Yes	Yes	No	Yes	Yes	Yes	Yes	No	To be healthy	Water alone	Yes	No	No	No	No	No	No	No	Yes	No	didn't provide feedback.	Tools and fertilizer beneficiary	Warkoy	0.0	0.0	Male	50	11	4.545454545454546
Kismayo	Female	26	No	No education	1	1	1	1	0	0	Married	Host Community	90	Unemployed	Aid	No	Yes	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	Yes	Public tap/standpipe	Public tap/standpipe	34	40	80	0	No	Yes	No	No	No	No	No	No	No	No	No	No	No	Pit latrine	19	Yes	No	No	No	No	No	No	Yes	Yes	No	No	No	No	To reduces spread/ transmission of disease	Water alone	Yes	Yes	No	No	No	No	No	No	Yes	No	0	PLWD for UCT	Safdheer Saahil	0.0	0.0	Male	30	4	22.5
Kismayo	Male	43	Yes	No education	1	4	1	4	1	1	Married	Host Community	80	Unemployed	Land cultivation	No	No	No	No	No	No	Yes	No	No	No	No	Yes	Yes	2.0	Yes	Yes	No	0	Improved	Improved	0	0	Received from AVSI	Received from AVSI	0	0	1.0	1.0	0.0	0.0	Yes	Yes	0	0	Received from AVSI	Received from AVSI	0	0	1	1	0	0	No	No	No	No	No	No	No	Yes	Received equipment like spade, axe, jembe, panga and sacks	No	No	No	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	70	100	120	0	Yes	No	No	No	No	No	No	No	No	No	No	No	No	Pit latrine	15	No	No	Yes	No	No	Yes	No	Yes	No	No	Yes	Yes	No	To be healthy	Water alone	Yes	No	No	No	No	No	No	No	Yes	No	Didnt gave feedback	Tools and fertilizer beneficiary	Yontoy	0.25	0.25	Male	43	10	8.0
Kismayo	Female	36	No	No education	2	3	1	4	3	4	Married	Host Community	100	Self-employed	Land cultivation	No	Yes	No	No	No	No	No	No	No	No	No	No	Yes	7.0	Yes	Yes	Yes	0	Improved	Improved	Improved	0	Received from AVSI	Received from AVSI	Received from AVSI	0	1.0	1.0	1.0	0.0	Yes	Yes	Yes	0	Received from AVSI	Received from AVSI	Received from AVSI	0	1	1	1	0	Yes	No	No	No	No	No	No	No	0	No	No	Yes	Unprotected dug well	Unprotected dug well	60	80	40	1	No	No	No	No	No	No	No	No	No	Yes	No	No	No	Pit latrine	10	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	To be clean	With water and soap	Yes	Yes	No	No	No	No	No	No	Yes	Yes	0	PLWD for UCT	QamQam	1.0	1.0	Male	40	10	10.0
Kismayo	Female	47	No	Some Primary	2	4	1	5	4	5	Married	Host Community	200	Unemployed	Land cultivation	No	Yes	No	No	No	No	No	No	Yes	Yes	Yes	No	Yes	5.0	Yes	Yes	No	0	Improved	Improved	0	0	Received from AVSI	Received from AVSI	0	0	1.0	1.0	0.0	0.0	Yes	Yes	0	0	Received from AVSI	Received from AVSI	0	0	1	1	0	0	Yes	No	No	No	No	No	No	No	0	No	No	Yes	Unprotected dug well	Unprotected dug well	120	120	50	1	No	No	No	No	Yes	No	No	No	No	No	No	No	No	Pit latrine	13	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	To be clean	With water and soap	Yes	Yes	No	No	No	No	No	No	Yes	Yes	0	PLWD for UCT	Daif	1.0	1.0	Male	50	12	16.666666666666668
Kismayo	Female	34	No	No education	1	4	1	3	3	3	Married	Host Community	170	Unemployed	Small scale trade	No	Yes	No	No	No	No	No	No	No	Yes	Yes	Yes	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	Yes	Unprotected dug well	Unprotected dug well	60	60	35	1	No	No	No	No	No	No	Yes	No	No	No	No	No	No	Pit latrine	9	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	To be clean	With water and soap	Yes	Yes	No	No	No	No	No	No	Yes	Yes	0	PLWD for UCT	Gobweyn	0.75	1.0	Male	40	9	18.88888888888889
Kismayo	Female	25	Yes	Some Primary	1	2	1	1	1	1	Married	Returnee	60	Self-employed	Land cultivation	No	No	Yes	No	Yes	Yes	Yes	Yes	No	No	No	No	Yes	2.47105	Yes	No	Yes	0	Recycled	0	Recycled	0	Saved from own harvest	0	Saved from own harvest	0	0.6177635	0.0	0.6177635	0.0	No	0	No	0	Given by relatives/friends	0	Given by relatives/friends	0	0	0	0	0	No	No	No	No	No	No	No	Yes	HAND SICKLE, SHOVEL & SPADE, AXE, PICKAXE and HOE	No	No	No	Protected dug well	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	20	30	100	3	Yes	Yes	No	No	No	No	No	No	No	No	Yes	Yes	No	Pit latrine	12	Yes	No	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	No	No	No	No	No	No	Yes	Yes	0	Tools and fertilizer beneficiary	Kayledheere	0.5	1.0	Female	25	5	12.0
Kismayo	Female	21	No	Some Primary	1	1	1	0	0	0	Married	Host Community	120	Self-employed	Land cultivation	No	No	Yes	No	Yes	Yes	Yes	Yes	No	No	No	No	Yes	4.94211	Yes	No	Yes	0	Improved	0	Improved	0	Received from AVSI	0	Received from AVSI	0	1.23553	0.0	1.23553	0.0	Yes	0	Yes	0	Received from AVSI	0	Received from AVSI	0	1	0	1	0	No	No	No	No	No	No	No	Yes	HAND SICKLE, SHOVEL & SPADE, AXE, PICKAXE and HOE	No	No	No	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	Protected dug well	30	60	80	2	Yes	Yes	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Pit latrine	5	Yes	No	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	To be healthy	With water and soap	Yes	Yes	No	No	No	No	No	No	Yes	Yes	0	Tools and fertilizer beneficiary	Yontoy	0.0	0.0	Male	42	3	40.0
Kismayo	Female	43	Yes	No education	1	4	1	3	2	3	Married	Host Community	100	Unemployed	Aid	No	Yes	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	Yes	Unprotected dug well	Unprotected dug well	60	60	30	1	No	No	No	No	Yes	No	No	No	No	No	No	No	No	Pit latrine	9	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	To be clean	With water and soap	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	0	PLWD for UCT	Haji Weyne	0.5	1.0	Female	43	9	11.11111111111111
Kismayo	Male	34	Yes	Some Primary	2	3	1	2	2	2	Married	Returnee	60	Self-employed	Casual employment	No	No	Yes	No	Yes	Yes	No	Yes	No	No	No	Yes	Yes	7.41316	Yes	No	Yes	0	Improved	0	Improved	0	Received from AVSI	0	Received from AVSI	0	2.47105	0.0	2.47105	0.0	No	0	No	0	Received from AVSI	0	Received from AVSI	0	1	0	1	0	No	No	No	No	No	No	No	Yes	HAND SICKLE, SHOVEL & SPADE, AXE, PICKAXE and HOE	No	No	No	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	Protected dug well	30	40	100	2	Yes	Yes	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Pit latrine	10	No	No	Yes	No	No	No	No	Yes	Yes	Yes	Yes	Yes	No	To be healthy	With water and soap	Yes	Yes	No	No	No	No	No	No	Yes	No	0	Tools and fertilizer beneficiary	Kayledheere	0.6666666666666666	1.0	Male	34	8	7.5
Kismayo	Female	49	No	Some Primary	1	4	1	3	2	4	Married	Host Community	100	Unemployed	Land cultivation	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	12.0	Yes	Yes	Yes	0	Improved	Improved	Improved	0	Saved from own harvest	Saved from own harvest	Saved from own harvest	0	1.0	1.0	1.0	0.0	Yes	Yes	Yes	0	Government	Government	Government	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	No	Unprotected dug well	Unprotected dug well	60	60	50	1	No	No	No	No	No	No	No	Yes	No	No	No	No	No	Pit latrine	8	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	To be clean	Water alone	Yes	Yes	Yes	Yes	Yes	Yes	No	No	Yes	Yes	0	PLWD for UCT	Bulo Gaduud 	0.5	1.3333333333333333	Male	80	9	11.11111111111111
Kismayo	Male	48	Yes	No education	1	7	1	3	0	0	Married	IDP	65	Self-employed	Casual employment	No	No	Yes	No	No	No	Yes	Yes	No	Yes	No	Yes	Yes	7.41316	Yes	No	Yes	0	Improved	0	Improved	0	Saved from own harvest	0	Saved from own harvest	0	1.23553	0.0	1.23553	0.0	No	0	No	0	Received from AVSI	0	Received from AVSI	0	1	0	1	0	No	No	No	No	No	No	No	Yes	HAND SICKLE, SHOVEL & SPADE, AXE, PICKAXE and HOE	No	No	No	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	30	30	100	0	Yes	Yes	No	No	No	No	No	No	No	No	Yes	Yes	No	Bush (in the open place)	0	No	No	No	No	No	No	No	Yes	No	Yes	Yes	Yes	No	To reduces spread/ transmission of disease	With water and ash	No	Yes	No	No	No	No	No	No	Yes	Yes	0	Tools and fertilizer beneficiary	Towfiq	0.0	0.0	Male	48	12	5.416666666666667
Kismayo	Male	45	Yes	No education	1	4	1	3	2	3	Married	Host Community	100	Self-employed	Land cultivation	No	Yes	No	No	No	No	No	No	No	Yes	Yes	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	Yes	Unprotected dug well	Unprotected dug well	120	120	50	1	No	No	No	No	No	Yes	No	No	No	No	No	No	No	Pit latrine	10	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	To be clean	Water alone	Yes	Yes	No	No	No	No	No	No	Yes	Yes	0	PLWD for UCT	Haji Weyne	0.5	1.0	Male	45	9	11.11111111111111
Kismayo	Male	32	Yes	No education	1	2	1	3	0	0	Married	Host Community	80	Unemployed	Casual employment	No	No	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	Yes	No	No	0	No	No	No	Public tap/standpipe	Public tap/standpipe	30	30	70	0	No	No	No	Yes	Yes	No	No	No	No	No	No	No	No	Pit latrine	14	Yes	Yes	No	Yes	Yes	No	No	Yes	No	No	No	No	No	To be clean	Water alone	Yes	Yes	No	No	No	No	No	No	Yes	Yes	0	Supply of pesticide and multi vitamins treatments for farm animals	QamQam	0.0	0.0	Male	32	7	11.428571428571429
Kismayo	Female	32	No	No education	1	3	2	2	0	0	Married	Host Community	90	Unemployed	Livestock	No	No	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	Yes	No	No	0	No	No	No	Public tap/standpipe	Public tap/standpipe	40	50	80	0	No	No	Yes	Yes	No	No	No	No	No	No	No	No	No	Pit latrine	15	Yes	No	No	No	Yes	No	No	Yes	No	No	No	No	No	To be clean	Water alone	Yes	Yes	No	No	No	No	No	No	No	No	0	Supply of pesticide and multi vitamins treatments for farm animals	Istanbul	0.0	0.0	Male	37	8	11.25
Kismayo	Male	29	Yes	No education	1	2	2	3	0	0	Married	Host Community	80	Unemployed	Livestock	No	No	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	No	Public tap/standpipe	Public tap/standpipe	50	30	80	0	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No	Pit latrine	19	Yes	Yes	No	Yes	No	No	No	Yes	No	No	No	No	No	To reduces spread/ transmission of disease	Water alone	Yes	Yes	No	No	No	No	No	No	Yes	Yes	0	Supply of pesticide and multi vitamins treatments for farm animals	QamQam	0.0	0.0	Male	29	8	10.0
Kismayo	Female	53	Yes	Some Primary	1	5	1	3	2	1	Widower	IDP	150	Unemployed	Land cultivation	No	No	No	No	No	No	Yes	No	No	No	No	No	Yes	24.7105381	Yes	Yes	Yes	0	Improved	Improved	Improved	0	Received from AVSI	Received from AVSI	Received from AVSI	0	2.0	2.0	2.0	0.0	No	No	No	0	Received from AVSI	Received from AVSI	Received from AVSI	0	2	2	2	0	No	No	No	No	No	No	No	Yes	"1. Fork
2. Shovel 
3. Ax
4. Hoe"	No	No	No	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	Rainwater collection	10	60	100	1	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	Pit latrine	10	Yes	No	Yes	No	Yes	Yes	No	Yes	Yes	Yes	Yes	No	No	To reduces spread/ transmission of disease	With water and sand	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Yes	0	Hygiene/NFI Kits distribution	Bulo Garsey	0.4	0.3333333333333333	Female	53	10	15.0
Kismayo	Male	33	Yes	No education	1	4	1	1	0	0	Married	Host Community	89	Unemployed	Casual employment	No	No	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	No	Public tap/standpipe	Public tap/standpipe	40	20	59	0	Yes	Yes	No	No	No	No	No	No	No	No	No	No	No	Pit latrine	19	Yes	No	No	Yes	Yes	No	No	Yes	No	No	No	No	No	To be healthy	Water alone	Yes	Yes	No	No	No	No	No	No	Yes	No	0	Supply of pesticide and multi vitamins treatments for farm animals	QamQam	0.0	0.0	Male	33	7	12.714285714285714
Kismayo	Male	38	Yes	Some Primary	2	2	1	2	2	0	Married	IDP	150	Unemployed	Casual employment	No	No	No	No	No	No	Yes	No	No	No	No	No	Yes	4.94210763	Yes	Yes	Yes	0	Improved	Improved	Improved	0	Received from AVSI	Received from AVSI	Received from AVSI	0	0.5	0.5	1.0	0.0	No	No	No	0	Received from AVSI	Received from AVSI	Received from AVSI	0	1	1	1	0	No	No	No	No	No	No	No	Yes	"1. Fork
2. Shovel 
3. Ax
4. Hoe"	No	No	No	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	Rainwater collection	10	120	120	1	No	No	Yes	No	No	No	No	No	No	No	No	No	No	Pit latrine	15	Yes	No	Yes	No	Yes	Yes	No	Yes	No	No	Yes	No	No	To be healthy	With water and sand	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	0	Hygiene/NFI Kits distribution	Daif	1.0	0.0	Male	38	7	21.428571428571427
Kismayo	Female	33	No	Some Primary	1	5	1	2	2	1	Married	Host Community	150	Unemployed	Casual employment	No	No	No	No	No	No	Yes	No	No	No	No	No	Yes	0.5	Yes	Yes	Yes	0	Improved	Improved	Improved	0	Given by relatives/friends	Given by relatives/friends	Given by relatives/friends	0	0.2	0.1	0.1	0.0	No	No	No	0	Given by relatives/friends	Given by relatives/friends	Given by relatives/friends	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	No	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	Tube well/borehole	20	60	100	1	No	No	Yes	No	No	No	No	No	No	No	No	No	No	Pit latrine	16	Yes	No	Yes	No	Yes	Yes	No	No	Yes	No	Yes	No	No	To reduces spread/ transmission of disease	With water and sand	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Yes	0	Hygiene/NFI Kits distribution	Daif	0.4	0.5	Male	55	9	16.666666666666668
Kismayo	Male	31	Yes	No education	1	3	1	2	0	0	Married	Host Community	80	Unemployed	Livestock	No	No	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	No	Public tap/standpipe	Public tap/standpipe	20	15	70	0	Yes	Yes	No	No	No	No	No	No	No	No	No	No	No	Pit latrine	18	Yes	No	No	No	No	No	No	Yes	Yes	No	No	No	No	To be healthy	With water and soap	Yes	Yes	No	No	No	No	No	No	Yes	No	0	Supply of pesticide and multi vitamins treatments for farm animals	Haji Weyne	0.0	0.0	Male	31	7	11.428571428571429
Kismayo	Male	50	Yes	No education	2	3	1	1	1	1	Married	Host Community	45	Unemployed	Land cultivation	No	No	No	No	No	No	No	No	No	No	No	No	Yes	4.0	Yes	Yes	Yes	Watermelon	Improved	Improved	Improved	Improved	Saved from own harvest	Saved from own harvest	Saved from own harvest	Saved from own harvest	1.0	1.0	0.5	0.5	No	No	No	No	Given by relatives/friends	Given by relatives/friends	Given by relatives/friends	Given by relatives/friends	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	No	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	45	90	90	0	No	No	Yes	No	No	No	No	No	Yes	Yes	No	No	No	Pit latrine	12	No	No	No	No	No	Yes	No	Yes	No	No	Yes	No	No	To be healthy	Water alone	Yes	Yes	No	No	No	No	No	No	Yes	No	The respondent is among 10 beneficiaries who received a donkey and donkey cart which they are still using and benefiting.	Supply of donkeys with a cart for the transport of agricultural products	Bulo Gaduud 	0.3333333333333333	1.0	Male	50	7	6.428571428571429
Kismayo	Female	20	No	Some Primary	2	8	1	5	6	1	Other	Host Community	90	Unemployed	Casual employment	No	No	No	No	No	No	Yes	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	Yes	"1. Fork
2. Shovel 
3. Ax
4. Hoe"	No	No	No	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	Rainwater collection	20	60	100	2	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	Pit latrine	15	Yes	No	No	No	Yes	Yes	No	No	Yes	Yes	Yes	No	No	To reduces spread/ transmission of disease	With water and sand	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	0	Hygiene/NFI Kits distribution	QamQam	0.75	0.2	Male	60	16	5.625
Kismayo	Male	27	Yes	No education	1	2	1	1	0	0	Married	IDP	80	Unemployed	Casual employment	No	No	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	No	Public tap/standpipe	Public tap/standpipe	46	29	70	1	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No	Pit latrine	18	Yes	No	Yes	Yes	Yes	No	No	Yes	Yes	No	No	No	No	To be clean	Water alone	Yes	Yes	No	No	No	No	No	No	Yes	Yes	0	Supply of pesticide and multi vitamins treatments for farm animals	Istanbul	0.0	0.0	Male	27	5	16.0
Kismayo	Male	38	Yes	No education	1	4	1	4	2	2	Married	Host Community	55	Unemployed	Land cultivation	No	No	No	No	No	No	Yes	No	No	No	No	No	Yes	2.0	Yes	Yes	Yes	0	Improved	Improved	Improved	0	Received from AVSI	Received from AVSI	Received from AVSI	0	1.0	0.6	0.4	0.0	No	No	No	0	Received from AVSI	Received from AVSI	Received from AVSI	0	1	1	1	0	No	No	No	No	No	No	No	Yes	received equipment like axe, jembe, panga and sacks	No	No	No	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	65	110	120	0	No	No	Yes	No	No	No	No	No	No	Yes	No	No	No	Pit latrine	15	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	To be healthy	Water alone	Yes	No	No	No	No	No	No	No	Yes	Yes	the respondent mentioned that he is among beneficiaries who received donkey and donkeys' carts in the village	Supply of donkeys with a cart for the transport of agricultural products	Bulo Gaduud 	0.5	0.5	Male	38	10	5.5
Kismayo	Female	45	No	Some Primary	1	3	1	7	2	7	Married	Host Community	150	Unemployed	Casual employment	No	No	No	No	No	No	Yes	No	No	No	No	No	Yes	2.0	Yes	Yes	Yes	0	Improved	Improved	Improved	0	Received from AVSI	Received from AVSI	Received from AVSI	0	0.4	0.5	1.0	0.0	No	No	No	0	Received from AVSI	Received from AVSI	Received from AVSI	0	1	1	1	0	No	No	No	No	No	No	No	Yes	"1. Fork
2. Shovel 
3. Ax
4. Hoe"	No	No	No	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	Rainwater collection	20	60	120	1	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	Pit latrine	15	Yes	No	Yes	No	Yes	Yes	No	No	Yes	Yes	No	No	No	To reduces spread/ transmission of disease	With water and sand	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	0	Hygiene/NFI Kits distribution	Istanbul	0.6666666666666666	1.0	Male	60	12	12.5
Kismayo	Female	25	No	No education	1	2	1	1	0	0	Married	Host Community	70	Unemployed	Livestock	No	No	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	No	Public tap/standpipe	Public tap/standpipe	23	30	70	0	No	No	Yes	Yes	No	No	No	No	No	No	No	No	No	Pit latrine	19	Yes	No	Yes	No	Yes	No	Yes	Yes	No	No	No	No	No	To be clean	Water alone	Yes	Yes	No	No	No	No	No	No	Yes	Yes	0	Supply of pesticide and multi vitamins treatments for farm animals	Safdheer Saahil	0.0	0.0	Male	27	5	14.0
Kismayo	Female	25	No	Some Primary	1	4	1	3	1	2	Married	Host Community	150	Unemployed	Casual employment	No	No	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	No	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	Rainwater collection	10	60	100	1	No	No	Yes	No	No	No	No	No	No	No	No	No	No	Pit latrine	15	Yes	No	Yes	No	Yes	Yes	No	Yes	No	No	Yes	No	No	To reduces spread/ transmission of disease	With water and sand	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	0	Hygiene/NFI Kits distribution	QamQam	0.25	0.6666666666666666	Male	30	9	16.666666666666668
Kismayo	Female	36	No	Some Primary	1	6	1	2	5	2	Married	IDP	90	Unemployed	Casual employment	No	No	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	Yes	"1. Fork
2. Shovel 
3. Ax
4. Hoe"	No	No	No	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	Rainwater collection	10	60	80	0	No	No	Yes	No	No	No	No	No	No	No	No	No	No	Pit latrine	15	Yes	No	Yes	No	Yes	Yes	No	Yes	No	No	Yes	No	No	To reduces spread/ transmission of disease	With water and sand	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	0	Hygiene/NFI Kits distribution	QamQam	0.8333333333333334	1.0	Male	39	10	9.0
